dt,dist,speed,bearing,d_bearing,accel
1,3.836337332380696,3.836337332380696,352.8779331651128,67.80399637386051,-0.8454694184952838
1,1.1988002060610234,1.1988002060610234,236.23936900183617,-116.63856416327661,-2.637537126319673
1,4.413491450122627,4.413491450122627,310.2193072123844,73.97993821054826,3.214691244061603
1,5.195371066114138,5.195371066114138,6.537277508229067,56.317970295844646,0.7818796159915111
1,5.898931104683639,5.898931104683639,46.234939962679164,39.6976624544501,0.7035600385695009
1,3.085857585129942,3.085857585129942,78.97390825581726,32.7389682931381,-2.8130735195536967
1,4.623386082747904,4.623386082747904,194.50906000653674,115.53515175071948,1.5375284976179615
1,4.336006351488766,4.336006351488766,147.54820351334877,-46.960856493187976,-0.2873797312591373
1,6.159564829397922,6.159564829397922,48.2406196907163,-99.30758382263247,1.823558477909156
1,6.014068231467653,6.014068231467653,155.90116265617667,107.66054296546037,-0.14549659793026937
1,3.2811178280189233,3.2811178280189233,71.43791550361311,-84.46324715256355,-2.7329504034487297
1,4.991705700575814,4.991705700575814,154.02385216973187,82.58593666611876,1.7105878725568906
1,3.7276949455295467,3.7276949455295467,176.9603243886877,22.936472218955828,-1.2640107550462671
1,2.486745734666793,2.486745734666793,82.92141281953496,-94.03891156915273,-1.2409492108627536
1,2.590399587237545,2.590399587237545,183.84427248492958,100.92285966539464,0.10365385257075177
1,2.8775976062346795,2.8775976062346795,232.87479078051584,49.03051829558626,0.2871980189971346
1,2.3816872443332944,2.3816872443332944,246.91820510491374,14.0434143243979,-0.49591036190138515
1,6.071621203643363,6.071621203643363,229.46865698707325,-17.449548117840493,3.6899339593100686
1,5.393510016167588,5.393510016167588,305.2809167842591,75.81225979718585,-0.6781111874757748
1,4.2499143198971225,4.2499143198971225,49.300096753406024,104.01917996914693,-1.1435956962704656
1,4.515958310044798,4.515958310044798,332.8479402356763,-76.45215651772975,0.26604399014767566
1,5.996179005577452,5.996179005577452,41.17588020974955,68.32793997407327,1.4802206955326538
1,4.474554636205043,4.474554636205043,98.77012748763434,57.59424727788479,-1.5216243693724092
1,2.821838431312047,2.821838431312047,156.8560228954051,58.08589540777075,-1.6527162048929958
1,3.5038029947801568,3.5038029947801568,280.8381563283324,123.9821334329273,0.6819645634681097
1,3.708808816046616,3.708808816046616,292.41111719908906,11.572960870756674,0.20500582126645917
1,4.651235125048213,4.651235125048213,243.5878727383145,-48.82324446077456,0.9424263090015974
1,5.653237290001555,5.653237290001555,43.564199257826886,159.97632651951238,1.0020021649533417
1,4.656634482645937,4.656634482645937,29.438548048984046,-14.12565120884284,-0.9966028073556181
1,4.706998276628165,4.706998276628165,198.3650513998256,168.92650335084159,0.050363793982228344
1,4.202881639325648,4.202881639325648,310.5577583484695,112.19270694864394,-0.5041166373025172
1,2.436986880414044,2.436986880414044,289.85604034811547,-20.70171800035405,-1.765894758911604
1,5.463960696902513,5.463960696902513,176.8074010577741,-113.04863929034138,3.0269738164884687
1,1.9121008239607211,1.9121008239607211,45.38010854991097,-131.42729250786311,-3.5518598729417916
1,4.327544755059255,4.327544755059255,216.4291969424312,171.04908839252022,2.4154439310985336
1,5.223968045245342,5.223968045245342,350.07359929429174,133.64440235186055,0.8964232901860871
1,1.7872999495174917,1.7872999495174917,136.540819701705,146.46722040741327,-3.43666809572785
1,4.641480355469802,4.641480355469802,356.0490024432892,-140.49181725841578,2.85418040595231
1,2.630828588916366,2.630828588916366,348.11261664900235,-7.936385794286878,-2.0106517665534356
1,3.810107504882323,3.810107504882323,37.699429306863465,49.58681265786112,1.179278915965957
1,1.4576769652903128,1.4576769652903128,232.8398347739402,-164.85959453292327,-2.35243053959201
1,4.7320902156434395,4.7320902156434395,178.56335965504627,-54.27647511889393,3.2744132503531267
1,1.5670018921133135,1.5670018921133135,111.14588122091214,-67.41747843413413,-3.165088323530126
1,3.443973321765216,3.443973321765216,240.794749118317,129.64886789740484,1.8769714296519024
1,3.7701769031162304,3.7701769031162304,52.19172815253455,171.39697903421757,0.32620358135101446
1,7.12717134946373,7.12717134946373,138.50608763758567,86.31435948505111,3.356994446347499
1,4.21470898386225,4.21470898386225,357.70576957654475,-140.8003180610409,-2.9124623656014794
1,1.784615876583983,1.784615876583983,241.18725733474236,-116.5185122418024,-2.4300931072782674
1,4.141385164566181,4.141385164566181,27.179611228813314,145.99235389407096,2.356769287982198
1,6.618751686761401,6.618751686761401,220.687215793043,-166.49239543577028,2.4773665221952204
1,3.2756146318811097,3.2756146318811097,131.21048016490232,-89.47673562814069,-3.3431370548802914
1,4.482480965322113,4.482480965322113,282.2906451339279,151.0801649690256,1.206866333441003
1,3.7654095665194545,3.7654095665194545,81.44266238340373,159.15201724947582,-0.7170713988026582
1,4.7317629567430535,4.7317629567430535,11.549957531428845,-69.89270485197488,0.966353390223599
1,3.5555031660710887,3.5555031660710887,236.44607941088685,-135.103878120542,-1.1762597906719647
1,4.860882036588623,4.860882036588623,229.61711990149283,-6.828959509394025,1.3053788705175342
1,5.43480708596152,5.43480708596152,353.5701026776442,123.95298277615132,0.5739250493728969
1,4.435363793894789,4.435363793894789,280.7620120806313,-72.80809059701289,-0.9994432920667311
1,5.699014030062681,5.699014030062681,330.9405936532469,50.1785815726156,1.2636502361678925
1,5.166234249946051,5.166234249946051,214.8382630754741,-116.10233057777279,-0.5327797801166305
1,5.310873275556973,5.310873275556973,215.69299986103962,0.8547367855655352,0.144639025610922
1,5.071582568823218,5.071582568823218,53.66733220843628,-162.02566765260335,-0.23929070673375463
1,6.224088671453614,6.224088671453614,28.9070825108887,-24.76024969754758,1.1525061026303955
1,4.692784332542483,4.692784332542483,248.29873805860342,-140.60834445228528,-1.5313043389111307
1,2.9933760970323218,2.9933760970323218,160.5731549841339,-87.72558307446951,-1.6994082355101612
1,4.955357759257005,4.955357759257005,187.75958847029176,27.186433486157853,1.9619816622246833
1,5.590676259033333,5.590676259033333,46.08594861365805,-141.6736398566337,0.6353184997763277
1,5.657724651171859,5.657724651171859,206.33248966492826,160.24654105127024,0.06704839213852587
1,7.087364380426955,7.087364380426955,136.55102529526334,-69.78146436966492,1.4296397292550962
1,3.826942525620961,3.826942525620961,35.525234830172394,-101.02579046509095,-3.260421854805994
1,2.949292781784568,2.949292781784568,105.63659764278623,70.11136281261383,-0.8776497438363928
1,4.525758060009188,4.525758060009188,83.35508677240637,-22.28151087037986,1.5764652782246196
1,1.887124643385991,1.887124643385991,65.24604838389081,-18.109038388515557,-2.638633416623197
1,3.297372759781447,3.297372759781447,155.82921176299828,90.58316337910748,1.4102481163954559
1,3.9022926857016227,3.9022926857016227,79.92921478236156,-75.89999698063673,0.6049199259201758
1,3.7193558677353207,3.7193558677353207,207.0613552885139,127.13214050615238,-0.182936817966302
1,3.872880907119688,3.872880907119688,329.2598547100407,122.19849942152678,0.15352503938436746
1,2.9610342957452023,2.9610342957452023,219.48208364022665,-109.77777106981407,-0.9118466113744859
1,4.048709488992521,4.048709488992521,220.0270609431175,0.5449773028908567,1.0876751932473185
1,2.9086371386884013,2.9086371386884013,291.7440805650674,71.7170196219499,-1.1400723503041195
1,5.341795316811677,5.341795316811677,171.8082442624907,-119.93583630257672,2.4331581781232754
1,3.5331678605768078,3.5331678605768078,228.19902698557416,56.390782723083476,-1.808627456234869
1,2.7437548253604476,2.7437548253604476,134.64301150300878,-93.55601548256539,-0.7894130352163602
1,6.296570632652421,6.296570632652421,312.2485904018605,177.60557889885172,3.5528158072919735
1,5.378994933820233,5.378994933820233,147.33380959156364,-164.91478081029686,-0.9175756988321879
1,1.4147345135689724,1.4147345135689724,158.65136381999707,11.317554228433437,-3.964260420251261
1,3.2910134067908925,3.2910134067908925,45.89180604912542,-112.75955777087165,1.87627889322192
1,1.1804248307678145,1.1804248307678145,340.7369413259425,-65.15486472318292,-2.110588576023078
1,3.266697664119697,3.266697664119697,4.426175875772799,23.689234549830303,2.0862728333518827
1,3.034063053947736,3.034063053947736,275.9569397707377,-88.46923610503512,-0.2326346101719614
1,2.334099524647264,2.334099524647264,134.7193487244345,-141.23759104630318,-0.6999635293004718
1,5.724022008919257,5.724022008919257,318.94288624412997,-175.77646248030453,3.389922484271993
1,0.4124766033823315,0.4124766033823315,199.71898866166393,-119.22389758246604,-5.311545405536926
1,2.827511103626273,2.827511103626273,20.92494562192502,-178.7940430397389,2.4150345002439413
1,5.776150875905081,5.776150875905081,123.98227398856079,103.05732836663577,2.9486397722788085
1,4.15934699208425,4.15934699208425,80.45179891033143,-43.53047507822936,-1.6168038838208316
1,5.409826002355271,5.409826002355271,11.320574999733708,-69.13122391059773,1.2504790102710217
1,5.528396336083571,5.528396336083571,358.574248729999,-12.746326269734709,0.11857033372829928
1,4.2997932844884525,4.2997932844884525,213.91235695314697,-144.66189177685203,-1.228603051595118
1,4.21802517431079,4.21802517431079,336.96047103193587,123.0481140787889,-0.08176811017766283
1,5.4317769965849525,5.4317769965849525,32.99718223246265,56.03671120052678,1.2137518222741628
1,4.810290058288305,4.810290058288305,234.85263691890046,-158.14454531356216,-0.6214869382966475
1,2.734060117321683,2.734060117321683,336.23954765383354,101.38691073493305,-2.076229940966622
1,4.487869700576996,4.487869700576996,348.80858778910095,12.569040135267414,1.7538095832553133
1,6.244502402708274,6.244502402708274,28.535739805184733,39.72715201608378,1.7566327021312773
1,4.457971412677611,4.457971412677611,302.0948824853221,-86.44085731986263,-1.7865309900306627
1,4.839102042707402,4.839102042707402,177.2747581799656,-124.8201243053565,0.38113063002979075
1,2.4202183252038165,2.4202183252038165,295.90768323262984,118.63292505266423,-2.418883717503585
1,3.3147634643007433,3.3147634643007433,77.97119364998423,142.0635104173544,0.8945451390969268
1,2.987934180458258,2.987934180458258,125.8511715511533,47.87997790116907,-0.3268292838424851
1,2.634471343537072,2.634471343537072,109.58125863722779,-16.26991291392551,-0.3534628369211861
1,3.3481407231960034,3.3481407231960034,351.3526050408892,-118.22865359633857,0.7136693796589313
1,4.455637641048735,4.455637641048735,10.911349161973817,19.5587441210846,1.1074969178527319
1,5.523155480612867,5.523155480612867,178.21323371647725,167.30188455450343,1.0675178395641316
1,4.078041479601708,4.078041479601708,171.77282461095922,-6.440409105518029,-1.4451140010111585
1,4.330404895638539,4.330404895638539,359.18903372119536,-172.58379088976386,0.25236341603683066
1,4.3775063509117365,4.3775063509117365,57.98178471637789,58.79275099518253,0.04710145527319742
1,1.8895469565849565,1.8895469565849565,85.22651211964325,27.244727403265358,-2.48795939432678
1,2.7176182988475213,2.7176182988475213,47.069570512986616,-38.15694160665663,0.8280713422625647
1,5.561231974409457,5.561231974409457,192.2219132140156,145.15234270102894,2.843613675561936
1,3.640491227702681,3.640491227702681,48.36762466894129,-143.8542885450743,-1.9207407467067763
1,3.77116396376063,3.77116396376063,52.49671928691885,4.129094617977557,0.13067273605794893
1,4.932423112947235,4.932423112947235,108.16028893028778,55.66356964336893,1.1612591491866047
1,4.710583341230384,4.710583341230384,300.05409722439873,-168.10619170588905,-0.22183977171685054
1,3.867716934915504,3.867716934915504,78.37851518116071,138.32441795676198,-0.8428664063148803
1,5.359623026380678,5.359623026380678,164.07364445024234,85.69512926908163,1.4919060914651743
1,3.4711417508120035,3.4711417508120035,26.53950153102437,-137.53414291921797,-1.8884812755686746
1,4.182377866619123,4.182377866619123,263.3449845647574,-123.19451696626697,0.7112361158071194
1,1.2706344832861023,1.2706344832861023,184.6896212426171,-78.65536332214029,-2.911743383333021
1,5.007582614531746,5.007582614531746,352.69440990153754,168.00478865892046,3.7369481312456436
1,5.343522318960778,5.343522318960778,13.397501014612942,20.703091113075402,0.3359397044290322
1,2.223741660102461,2.223741660102461,203.59920742493605,-169.79829358967686,-3.119780658858317
1,4.455641928716789,4.455641928716789,118.38092192880708,-85.21828549612897,2.2319002686143277
1,5.051724243805136,5.051724243805136,304.0858951812928,-174.29502674751427,0.5960823150883474
1,5.179751279662428,5.179751279662428,163.37234270498175,-140.71355247631107,0.1280270358572917
1,2.675434667674099,2.675434667674099,120.58578371040494,-42.78655899457681,-2.5043166119883287
1,1.3364450394273057,1.3364450394273057,31.50244770352458,-89.08333600688036,-1.3389896282467935
1,5.9221729862935835,5.9221729862935835,158.30432032874478,126.8018726252202,4.585727946866278
1,3.9032690299598123,3.9032690299598123,244.11105943101208,85.80673910226733,-2.018903956333771
1,4.201885852827436,4.201885852827436,169.29304334511266,-74.81801608589942,0.2986168228676238
1,4.313204739250938,4.313204739250938,350.1559217163382,-179.13712162877448,0.11131888642350152
1,3.157981643101567,3.157981643101567,268.40177087542844,-81.75415084090974,-1.1552230961493706
1,4.6257893038108095,4.6257893038108095,180.51317417684078,-87.88859669858766,1.4678076607092425
1,4.492597939591917,4.492597939591917,332.8318311697245,152.31865699288375,-0.13319136421889244
1,0.5164382109779948,0.5164382109779948,287.1299361534979,-45.701895016226615,-3.976159728613922
1,1.4759999484916848,1.4759999484916848,137.41909216823012,-149.7108439852678,0.95956173751369
1,1.6535194118230327,1.6535194118230327,263.20181646718044,125.78272429895031,0.17751946333134794
1,5.323898301549142,5.323898301549142,125.7462122714112,-137.45560419576924,3.670378889726109
1,1.7804226916681312,1.7804226916681312,182.76574640633498,57.01953413492379,-3.5434756098810105
1,6.264875980485458,6.264875980485458,50.402057086506886,-132.3636893198281,4.484453288817327
1,2.082506966846866,2.082506966846866,190.80293681277556,140.40087972626867,-4.182369013638592
1,2.6866693107269675,2.6866693107269675,279.7114939845798,88.90855717180426,0.6041623438801014
1,5.078893233770526,5.078893233770526,131.0917097383674,-148.61978424621242,2.392223923043559
1,2.551910130663943,2.551910130663943,105.74232214286639,-25.349387595501014,-2.5269831031065833
1,3.995339059709929,3.995339059709929,178.83027837753082,73.08795623466443,1.4434289290459859
1,0.8982836157051444,0.8982836157051444,103.05809028241873,-75.77218809511209,-3.0970554440047846
1,1.3566695708382042,1.3566695708382042,16.6054785370182,-86.45261174540053,0.4583859551330598
1,4.583258318773153,4.583258318773153,198.84941462695156,-177.75606391006664,3.226588747934948
1,5.465379147118366,5.465379147118366,53.023389119459694,-145.82602550749186,0.8821208283452133
1,4.822396729145836,4.822396729145836,249.5119685451194,-163.51142057434026,-0.6429824179725303
1,6.532788978722643,6.532788978722643,213.76861841134723,-35.74335013377217,1.7103922495768078
1,3.998394332692713,3.998394332692713,239.50473639510503,25.736117983757794,-2.5343946460299303
1,3.859989520293082,3.859989520293082,200.50828506930247,-38.99645132580255,-0.1384048123996311
1,5.524963729242699,5.524963729242699,358.6289654370155,158.12068036771302,1.6649742089496167
1,4.947791847530736,4.947791847530736,294.7180974023274,-63.91086803468812,-0.5771718817119629
1,5.593296330497226,5.593296330497226,134.0750657781805,-160.6430316241469,0.6455044829664898
1,2.9316010114795374,2.9316010114795374,359.5115525526284,-134.56351322555207,-2.661695319017688
1,4.352592377480681,4.352592377480681,324.0719009504686,-35.43965160215981,1.4209913660011435
1,3.5944085724367993,3.5944085724367993,171.56302283184846,-152.50887811862015,-0.7581838050438816
1,4.360435450100643,4.360435450100643,307.1827636722152,135.61974084036672,0.7660268776638435
1,5.90935623661064,5.90935623661064,311.32565451487795,4.14289084266278,1.5489207865099974
1,2.167499081786905,2.167499081786905,286.7617190563052,-24.563935458572757,-3.741857154823735
1,2.666329315783173,2.666329315783173,147.5952892720892,-139.166429784216,0.498830233996268
1,5.160147970643304,5.160147970643304,234.26213362292467,86.6668443508355,2.4938186548601307
1,4.857972320000389,4.857972320000389,220.14953015011272,-14.11260347281194,-0.30217565064291474
1,1.8000045334307533,1.8000045334307533,126.46067422359545,-93.68885592651728,-3.0579677865696357
1,3.1084246735060557,3.1084246735060557,175.0781454343214,48.61747121072597,1.3084201400753024
1,4.515527310822551,4.515527310822551,214.99441924441908,39.916273810097664,1.4071026373164957
1,2.672955066857372,2.672955066857372,345.63804056446554,130.64362132004646,-1.8425722439651793
1,1.1700477494989088,1.1700477494989088,239.77755019650306,-105.86049036796248,-1.5029073173584633
1,0.7823588673505717,0.7823588673505717,54.87532949274669,175.09777929624363,-0.3876888821483371
1,4.188563895400434,4.188563895400434,91.21343325458031,36.33810376183362,3.4062050280498624
1,2.904044888352057,2.904044888352057,345.7551942285096,-105.45823902607071,-1.284519007048377
1,5.433438363440518,5.433438363440518,205.64108295610168,-140.1141112724079,2.5293934750884612
1,1.8288338689162233,1.8288338689162233,252.22929880996264,46.58821585386096,-3.604604494524295
1,7.0814856261570025,7.0814856261570025,136.8091120873998,-115.42018672256285,5.252651757240779
1,2.556057274909926,2.556057274909926,99.24993247796363,-37.55917960943617,-4.5254283512470765
1,3.365773901409243,3.365773901409243,15.34141329158632,-83.9085191863773,0.8097166264993172
1,3.6770076756115544,3.6770076756115544,214.55023500434723,-160.79117828723906,0.31123377420231124
1,4.687108372503569,4.687108372503569,31.03717544920761,176.48694044486035,1.0101006968920143
1,2.3239049307239084,2.3239049307239084,17.53883061632206,-13.49834483288555,-2.3632034417796604
1,5.164409784637199,5.164409784637199,65.98488248748708,48.446051871165025,2.8405048539132904
1,4.116396017037162,4.116396017037162,171.45451607464406,105.46963358715698,-1.048013767600037
1,6.149439398964251,6.149439398964251,38.75573182676118,-132.69878424788288,2.033043381927089
1,5.2000900499224745,5.2000900499224745,155.31423123681225,116.55849941005107,-0.9493493490417766
1,4.35935150476241,4.35935150476241,227.7990150832519,72.48478384643965,-0.8407385451600646
1,3.9909553493203465,3.9909553493203465,74.97093358923951,-152.8280814940124,-0.3683961554420634
1,5.2061526049820825,5.2061526049820825,333.1542077227595,-101.81672586648,1.215197255661736
1,3.00504140798948,3.00504140798948,36.47372466694134,63.31951694418183,-2.2011111969926027
1,3.757284897170267,3.757284897170267,219.34224716254923,-177.13147750439214,0.752243489180787
1,4.393805819101123,4.393805819101123,71.99742955702817,-147.34481760552106,0.6365209219308565
1,6.172674821432177,6.172674821432177,33.734106124839286,-38.26332343218888,1.7788690023310538
1,4.913682367458594,4.913682367458594,97.27461322602574,63.54050710118645,-1.2589924539735833
1,4.1428527139096065,4.1428527139096065,183.40117814600808,86.12656491998234,-0.7708296535489874
1,4.016710557717566,4.016710557717566,234.30643007443223,50.90525192842415,-0.1261421561920404
1,3.795414783793311,3.795414783793311,130.54271194475228,-103.76371812967994,-0.22129577392425492
1,1.2632064718979348,1.2632064718979348,12.469714613883013,-118.07299733086927,-2.5322083118953764
1,3.969069277963456,3.969069277963456,209.44319456786565,-163.02652004601737,2.705862806065521
1,5.324357357392042,5.324357357392042,5.59994584209079,156.15675127422514,1.3552880794285862
1,5.09459615255861,5.09459615255861,359.4713250338346,-6.128620808256187,-0.22976120483343188
1,5.113072950399405,5.113072950399405,325.37911397826116,-34.09221105557344,0.018476797840794923
1,2.7129584116186463,2.7129584116186463,287.26276883174035,-38.116345146520814,-2.400114538780759
1,2.8930946647817195,2.8930946647817195,337.07031959973193,49.807550767991586,0.18013625316307325
1,4.3739423008543525,4.3739423008543525,125.76811385240796,148.69779425267603,1.480847636072633
1,5.2514323195185675,5.2514323195185675,21.670674452938215,-104.09743939946975,0.8774900186642149
1,4.930929647748364,4.930929647748364,176.82977972153378,155.15910526859557,-0.3205026717702033
1,6.435843287582662,6.435843287582662,42.696023194653094,-134.1337565268807,1.5049136398342977
1,4.6682466745310345,4.6682466745310345,2.7144304314643364,-39.98159276318876,-1.7675966130516274
1,3.7671829658406604,3.7671829658406604,332.11317880262374,-30.6012516288406,-0.9010637086903741
1,1.5571965388677496,1.5571965388677496,237.48362101695102,-94.62955778567272,-2.209986426972911
1,3.3108787427621853,3.3108787427621853,5.444707762760686,127.96108674580967,1.7536822038944357
1,3.544996648193874,3.544996648193874,197.41576314279402,-168.02894461996664,0.23411790543168864
1,2.103350109987634,2.103350109987634,325.2278650323843,127.81210188959028,-1.44164653820624
1,2.846121920495729,2.846121920495729,263.24678532109255,-61.98107971129173,0.7427718105080952
1,4.512486387643021,4.512486387643021,20.473338392425262,117.22655307133272,1.6663644671472917
1,6.5366074527893785,6.5366074527893785,35.29221824436661,14.818879851941347,2.0241210651463577
1,4.914207802040226,4.914207802040226,189.74795266387434,154.45573441950773,-1.622399650749153
1,4.409576278161027,4.409576278161027,348.91911323234206,159.1711605684677,-0.5046315238791985
1,5.728716704234972,5.728716704234972,214.4886913768461,-134.43042185549595,1.319140426073945
1,3.24297582800557,3.24297582800557,317.39134685522487,102.90265547837873,-2.485740876229402
1,4.817397824089987,4.817397824089987,100.41799647956907,143.0266496243442,1.5744219960844172
1,4.367628165954935,4.367628165954935,81.62590736762814,-18.792089111940925,-0.4497696581350521
1,1.4434194823532125,1.4434194823532125,77.63546459098808,-3.990442776640066,-2.9242086836017225
1,1.9102805642293357,1.9102805642293357,198.0106168884272,120.37515229743912,0.4668610818761232
1,4.35766578869341,4.35766578869341,314.9237337013292,116.91311681290199,2.4473852244640746
1,1.5784552295653853,1.5784552295653853,328.5758051224262,13.652071421096991,-2.7792105591280247
1,3.2987578873238266,3.2987578873238266,43.0369768978461,74.46117177541993,1.7203026577584413
1,3.8617263899319485,3.8617263899319485,106.13471323093086,63.097736333084754,0.5629685026081219
1,2.938222819876515,2.938222819876515,300.6208173086209,-165.51389592230998,-0.9235035700554337
1,4.405380522146303,4.405380522146303,133.03346996702425,-167.58734734159663,1.4671577022697884
1,2.5798089973844944,2.5798089973844944,101.7135860075922,-31.319883959432048,-1.8255715247618087
1,4.153213901957239,4.153213901957239,314.998896203038,-146.7146898045542,1.5734049045727443
1,4.479993258825723,4.479993258825723,79.16516160578584,124.16626540274785,0.32677935686848425
1,5.949919737310002,5.949919737310002,325.38768764672176,-113.77747395906408,1.469926478484279
1,5.393711084938672,5.393711084938672,12.660852715026067,47.27316506830431,-0.5562086523713301
1,2.8753173403646515,2.8753173403646515,150.16405039594594,137.50319768091987,-2.5183937445740203
1,5.491774410253744,5.491774410253744,123.71619977394846,-26.447850621997475,2.6164570698890928
1,2.6530179063049557,2.6530179063049557,117.9897507975852,-5.726448976363258,-2.8387565039487885
1,4.744612460087976,4.744612460087976,304.43380997843224,-173.55594081915297,2.09159455378302
1,4.6459471434058,4.6459471434058,114.606150361522,170.17234038308976,-0.09866531668217604
1,1.9453000546485668,1.9453000546485668,81.5654533700353,-33.0406969914867,-2.7006470887572327
1,3.9396200615205528,3.9396200615205528,135.2144027756451,53.64894940560981,1.994320006871986
1,3.179181882508182,3.179181882508182,328.29814741427083,-166.91625536137428,-0.7604381790123709
1,4.578592874366244,4.578592874366244,235.84661504394322,-92.45153237032761,1.399410991858062
1,5.486173700082162,5.486173700082162,171.91686085675087,-63.929754187192344,0.9075808257159181
1,4.825211862541265,4.825211862541265,91.89977817064482,-80.01708268610605,-0.6609618375408965
